Region,Crop_Type,modal_price
Gujarat,Castor Seed,5340
Gujarat,Maize,2075
Gujarat,Wheat,2058
Gujarat,Bajra(Pearl Millet/Cumbu),1825
Gujarat,Castor Seed,5300
Gujarat,Maize,1975
Gujarat,Wheat,2100
Gujarat,Bajra(Pearl Millet/Cumbu),1750
Gujarat,Bengal Gram(Gram)(Whole),4000
Gujarat,Castor Seed,5250
Gujarat,Groundnut,5250
Gujarat,Maize,2000
Gujarat,Wheat,1850
Gujarat,Wheat,1850
Gujarat,Wheat,1450
Gujarat,Banana - Green,900
Gujarat,Beetroot,2875
Gujarat,Bhindi(Ladies Finger),675
Gujarat,Bitter gourd,2100
Gujarat,Bottle gourd,1075
Gujarat,Brinjal,1325
Gujarat,Cabbage,1900
Gujarat,Capsicum,2500
Gujarat,Carrot,2500
Gujarat,Cauliflower,2500
Gujarat,Cluster beans,2500
Gujarat,Cowpea(Veg),2625
Gujarat,Cucumbar(Kheera),1650
Gujarat,Drumstick,3775
Gujarat,Elephant Yam (Suran),2075
Gujarat,French Beans (Frasbean),4000
Gujarat,Ginger(Green),8650
Gujarat,Green Chilli,2500
Gujarat,Groundnut pods (raw),4500
Gujarat,Indian Beans (Seam),2625
Gujarat,Kartali (Kantola),5000
Gujarat,Lemon,3125
Gujarat,Little gourd (Kundru),2250
Gujarat,Onion,1250
Gujarat,Papaya (Raw),800
Gujarat,Pegeon Pea (Arhar Fali),6750
Gujarat,Pointed gourd (Parval),1625
Gujarat,Potato,900
Gujarat,Pumpkin,950
Gujarat,Ridgeguard(Tori),2625
Gujarat,Snakeguard,2500
Gujarat,Sponge gourd,1100
Gujarat,Surat Beans (Papadi),3625
Gujarat,Sweet Potato,1900
Gujarat,Tomato,2775
Gujarat,Turmeric (raw),3500
Gujarat,Yam (Ratalu),10750
Gujarat,Bhindi(Ladies Finger),650
Gujarat,Paddy(Dhan)(Common),1650
Gujarat,Pointed gourd (Parval),1050
Gujarat,Round gourd,1900
Gujarat,Bengal Gram(Gram)(Whole),3425
Gujarat,Bhindi(Ladies Finger),1250
Gujarat,Bottle gourd,500
Gujarat,Brinjal,1750
Gujarat,Cabbage,1000
Gujarat,Cauliflower,1500
Gujarat,Gram Raw(Chholia),3750
Gujarat,Guar,2250
Gujarat,Little gourd (Kundru),1850
Gujarat,Paddy(Dhan)(Common),1682
Gujarat,Pegeon Pea (Arhar Fali),4500
Gujarat,Pointed gourd (Parval),2000
Gujarat,Ridgeguard(Tori),3000
Gujarat,Surat Beans (Papadi),1875
Gujarat,Tomato,1400
Gujarat,Cummin Seed(Jeera),15500
Gujarat,Wheat,2000
Gujarat,Castor Seed,5372.5
Gujarat,Cummin Seed(Jeera),15125
Gujarat,Castor Seed,5250
Gujarat,Cummin Seed(Jeera),15750
Gujarat,Guar Seed(Cluster Beans Seed),3900
Gujarat,"Sesamum(Sesame,Gingelly,Til)",10250
Gujarat,Wheat,2025
Gujarat,Amaranthus,1250
Gujarat,Bitter gourd,2250
Gujarat,Bottle gourd,1375
Gujarat,Brinjal,1125
Gujarat,Cabbage,1750
Gujarat,Cauliflower,1750
Gujarat,Coriander(Leaves),1750
Gujarat,Cucumbar(Kheera),1250
Gujarat,Drumstick,2000
Gujarat,Green Chilli,2750
Gujarat,Guar,3500
Gujarat,Lemon,1250
Gujarat,Methi Seeds,3000
Gujarat,Onion,1250
Gujarat,Onion Green,1750
Gujarat,Potato,800
Gujarat,Raddish,1750
Gujarat,Spinach,1750
Gujarat,Tinda,2250
Gujarat,Tomato,3000
Gujarat,Castor Seed,5350
Gujarat,Bhindi(Ladies Finger),1250
Gujarat,Bitter gourd,3000
Gujarat,Bottle gourd,750
Gujarat,Brinjal,750
Gujarat,Cabbage,2900
Gujarat,Cauliflower,1700
Gujarat,Cluster beans,2250
Gujarat,Colacasia,2900
Gujarat,Coriander(Leaves),8500
Gujarat,Cowpea(Veg),3750
Gujarat,Cucumbar(Kheera),3400
Gujarat,Drumstick,3000
Gujarat,Elephant Yam (Suran),3250
Gujarat,Ginger(Green),8400
Gujarat,Green Chilli,2900
Gujarat,Lemon,2500
Gujarat,Little gourd (Kundru),1200
Gujarat,Onion,1400
Gujarat,Pegeon Pea (Arhar Fali),10000
Gujarat,Pointed gourd (Parval),3150
Gujarat,Potato,1200
Gujarat,Pumpkin,800
Gujarat,Spinach,1700
Gujarat,Sponge gourd,725
Gujarat,Tomato,3400
Gujarat,Bajra(Pearl Millet/Cumbu),1750
Gujarat,Wheat,1850
Gujarat,Bitter gourd,2125
Gujarat,Bottle gourd,1125
Gujarat,Pointed gourd (Parval),2250
Gujarat,Tinda,2625
Haryana,Apple,7500
Haryana,Banana,1500
Haryana,Bhindi(Ladies Finger),1500
Haryana,Bhindi(Ladies Finger),2000
Haryana,Bitter gourd,3000
Haryana,Bottle gourd,1800
Haryana,Brinjal,2000
Haryana,Capsicum,3500
Haryana,Cauliflower,2800
Haryana,Chikoos(Sapota),2000
Haryana,Colacasia,2800
Haryana,Coriander(Leaves),10000
Haryana,Cucumbar(Kheera),1500
Haryana,French Beans (Frasbean),3000
Haryana,Ginger(Dry),12000
Haryana,Grapes,8000
Haryana,Green Chilli,2000
Haryana,Lemon,5000
Haryana,Mango,3500
Haryana,Mousambi(Sweet Lime),4000
Haryana,Onion,1600
Haryana,Pear(Marasebu),4000
Haryana,Pear(Marasebu),1200
Haryana,Peas Wet,6000
Haryana,Pointed gourd (Parval),2300
Haryana,Pomegranate,6000
Haryana,Potato,1500
Haryana,Pumpkin,2200
Haryana,Raddish,1200
Haryana,Ridgeguard(Tori),2000
Haryana,Spinach,1200
Haryana,Tinda,3000
Haryana,Tomato,2800
Haryana,Bhindi(Ladies Finger),3000
Haryana,Bottle gourd,2000
Haryana,Brinjal,2000
Haryana,Cucumbar(Kheera),2500
Haryana,Bhindi(Ladies Finger),1250
Haryana,Bottle gourd,1500
Haryana,Brinjal,1600
Haryana,Cucumbar(Kheera),1800
Haryana,Green Chilli,2500
Haryana,Lemon,3000
Haryana,Mango,3000
Haryana,Onion,1500
Haryana,Potato,1000
Haryana,Tomato,3000
Haryana,Cotton,6125
Haryana,Guar Seed(Cluster Beans Seed),3900
Haryana,Apple,7500
Haryana,Apple,12000
Haryana,Banana,2300
Haryana,Mango,3500
Haryana,Potato,1300
Haryana,Mango,2000
Haryana,Cucumbar(Kheera),1500
Haryana,Onion,2000
Haryana,Potato,1000
Haryana,Tomato,4000
Haryana,Apple,2300
Haryana,Bottle gourd,600
Haryana,Cauliflower,1600
Haryana,Green Chilli,1600
Haryana,Onion,1600
Haryana,Orange,1600
Haryana,Papaya,1600
Haryana,Potato,600
Haryana,Raddish,1600
Haryana,Tomato,1600
Haryana,Apple,7000
Haryana,Banana,2500
Haryana,Bhindi(Ladies Finger),2200
Haryana,Bitter gourd,1900
Haryana,Bottle gourd,2000
Haryana,Brinjal,2000
Haryana,Cabbage,1400
Haryana,Capsicum,3500
Haryana,Carrot,2000
Haryana,Cauliflower,3000
Haryana,Cluster beans,3000
Haryana,Colacasia,1800
Haryana,Cucumbar(Kheera),1700
Haryana,Garlic,5000
Haryana,Ginger(Dry),10000
Haryana,Green Chilli,1500
Haryana,Lemon,4000
Haryana,Mango,3000
Haryana,Mousambi(Sweet Lime),3700
Haryana,Onion,1200
Haryana,Papaya,3800
Haryana,Peas Wet,5500
Haryana,Plum,5000
Haryana,Pomegranate,7700
Haryana,Potato,1200
Haryana,Pumpkin,1300
Haryana,Raddish,1700
Haryana,Spinach,1200
Haryana,Sponge gourd,2000
Haryana,Tomato,3800
Haryana,Water Melon,2000
Haryana,Bhindi(Ladies Finger),2000
Haryana,Bitter gourd,1300
Haryana,Bottle gourd,1100
Haryana,Brinjal,1000
Haryana,Chikoos(Sapota),2000
Haryana,Cluster beans,2000
Haryana,Colacasia,2000
Haryana,Cucumbar(Kheera),1000
Haryana,Green Chilli,2000
Haryana,Jamun(Narale Hannu),5000
Haryana,Lemon,4000
Haryana,Mango,2500
Haryana,Mango (Raw-Ripe),1700
Haryana,Mousambi(Sweet Lime),4500
Haryana,Onion,1500
Haryana,Pear(Marasebu),1000
Haryana,Plum,6000
Haryana,Pomegranate,6000
Haryana,Potato,900
Haryana,Pumpkin,600
Haryana,Ridgeguard(Tori),2000
Haryana,Spinach,1100
Haryana,Tinda,1800
Haryana,Tomato,3500
Haryana,Bottle gourd,1850
Haryana,Brinjal,1750
Haryana,Green Chilli,1500
Haryana,Onion,1500
Haryana,Potato,800
Haryana,Pumpkin,800
Haryana,Ridgeguard(Tori),2400
Haryana,Tomato,3000
Haryana,Wheat,2000
Haryana,Banana,1350
Haryana,Brinjal,2000
Haryana,Cucumbar(Kheera),1200
Haryana,Lemon,6000
Haryana,Mango,4000
Haryana,Mousambi(Sweet Lime),3000
Haryana,Onion,1600
Haryana,Pomegranate,5000
Haryana,Potato,1450
Haryana,Ridgeguard(Tori),2200
Haryana,Spinach,1200
Haryana,Tomato,2500
Haryana,Apple,7000
Haryana,Bhindi(Ladies Finger),1400
Haryana,Bottle gourd,900
Haryana,Brinjal,1000
Haryana,Cabbage,2200
Haryana,Mango,4000
Haryana,Mousambi(Sweet Lime),2800
Haryana,Pineapple,2200
Haryana,Pomegranate,5000
Haryana,Potato,1000
Haryana,Tinda,1200
Haryana,Tomato,1500
Haryana,Water Melon,1400
Haryana,Banana,2000
Haryana,Mango,4000
Haryana,Mousambi(Sweet Lime),4000
Haryana,Onion,1800
Haryana,Potato,1200
Haryana,Tomato,4000
Haryana,Banana,2000
Haryana,Bhindi(Ladies Finger),2000
Haryana,Capsicum,1600
Haryana,Lemon,3000
Haryana,Long Melon(Kakri),600
Haryana,Mango,3000
Haryana,Mousambi(Sweet Lime),5000
Haryana,Onion,1600
Haryana,Potato,800
Haryana,Tomato,4500
Haryana,Toria,3000
Haryana,Apple,8000
Haryana,Banana - Green,1500
Haryana,Cucumbar(Kheera),800
Haryana,Grapes,5000
Haryana,Green Chilli,3500
Haryana,Mango,5500
Haryana,Mousambi(Sweet Lime),4000
Haryana,Onion,800
Haryana,Peas cod,5000
Haryana,Potato,800
Haryana,Tinda,1500
Haryana,Tomato,1200
Haryana,Apple,6200
Haryana,Banana,2200
Haryana,Bhindi(Ladies Finger),1800
Haryana,Bottle gourd,1500
Haryana,Capsicum,2500
Haryana,Cauliflower,1500
Haryana,Cucumbar(Kheera),1500
Haryana,Green Chilli,3000
Haryana,Mango,2000
Haryana,Onion,1200
Haryana,Potato,1500
Haryana,Raddish,1200
Haryana,Tomato,1600
Haryana,Bhindi(Ladies Finger),1500
Haryana,Bitter gourd,1800
Haryana,Bottle gourd,1380
Haryana,Colacasia,2080
Haryana,Cucumbar(Kheera),1600
Haryana,Green Chilli,3000
Haryana,Mango,1650
Haryana,Onion,1500
Haryana,Potato,800
Haryana,Pumpkin,800
Haryana,Ridgeguard(Tori),1200
Haryana,Tomato,4000
Haryana,Banana,2100
Haryana,Bhindi(Ladies Finger),1500
Haryana,Bitter gourd,1500
Haryana,Bottle gourd,1000
Haryana,Brinjal,1500
Haryana,Cabbage,1000
Haryana,Capsicum,1800
Haryana,Cauliflower,3200
Haryana,Cucumbar(Kheera),1400
Haryana,Green Chilli,2200
Haryana,Lemon,3500
Haryana,Mango,1500
Haryana,Onion,1500
Haryana,Potato,700
Haryana,Pumpkin,1200
Haryana,Ridgeguard(Tori),2000
Haryana,Tomato,2500
Haryana,Apple,9000
Haryana,Banana,2400
Haryana,Bhindi(Ladies Finger),1300
Haryana,Bottle gourd,2000
Haryana,Cauliflower,2500
Haryana,Cucumbar(Kheera),1500
Haryana,Mango,1500
Haryana,Onion,1900
Haryana,Potato,900
Haryana,Tomato,3500
Himachal Pradesh,Banana,3900
Himachal Pradesh,Banana,3800
Himachal Pradesh,Bhindi(Ladies Finger),2600
Himachal Pradesh,Bitter gourd,2300
Himachal Pradesh,Bottle gourd,2500
Himachal Pradesh,Brinjal,1600
Himachal Pradesh,Cabbage,2000
Himachal Pradesh,Capsicum,4000
Himachal Pradesh,Cauliflower,2700
Himachal Pradesh,Colacasia,3900
Himachal Pradesh,Coriander(Leaves),8500
Himachal Pradesh,Cucumbar(Kheera),1800
Himachal Pradesh,French Beans (Frasbean),3700
Himachal Pradesh,Green Chilli,4500
Himachal Pradesh,Mango,5500
Himachal Pradesh,Onion,1800
Himachal Pradesh,Potato,1700
Himachal Pradesh,Tomato,2900
Himachal Pradesh,Banana,2500
Himachal Pradesh,Bhindi(Ladies Finger),1950
Himachal Pradesh,Bitter gourd,3150
Himachal Pradesh,Bottle gourd,2000
Himachal Pradesh,Brinjal,1500
Himachal Pradesh,Capsicum,3000
Himachal Pradesh,Carrot,2000
Himachal Pradesh,Green Chilli,1500
Himachal Pradesh,Mango,4000
Himachal Pradesh,Onion,1800
Himachal Pradesh,Papaya,5000
Himachal Pradesh,Potato,700
Himachal Pradesh,Sponge gourd,5000
Himachal Pradesh,Apple,12500
Himachal Pradesh,Banana,3750
Himachal Pradesh,Bhindi(Ladies Finger),2250
Himachal Pradesh,Bitter gourd,2250
Himachal Pradesh,Bottle gourd,2250
Himachal Pradesh,Brinjal,2900
Himachal Pradesh,Cabbage,2250
Himachal Pradesh,Capsicum,4250
Himachal Pradesh,Carrot,2750
Himachal Pradesh,Cauliflower,2100
Himachal Pradesh,Colacasia,2750
Himachal Pradesh,Coriander(Leaves),5500
Himachal Pradesh,Cucumbar(Kheera),1450
Himachal Pradesh,French Beans (Frasbean),3750
Himachal Pradesh,Ginger(Green),20500
Himachal Pradesh,Green Chilli,2750
Himachal Pradesh,Lemon,5750
Himachal Pradesh,Mango,6000
Himachal Pradesh,Mousambi(Sweet Lime),4500
Himachal Pradesh,Onion,2250
Himachal Pradesh,Papaya,3750
Himachal Pradesh,Peach,4500
Himachal Pradesh,Pear(Marasebu),3500
Himachal Pradesh,Peas cod,6500
Himachal Pradesh,Pineapple,2250
Himachal Pradesh,Plum,4500
Himachal Pradesh,Pomegranate,8500
Himachal Pradesh,Potato,1250
Himachal Pradesh,Pumpkin,900
Himachal Pradesh,Raddish,1100
Himachal Pradesh,Spinach,1900
Himachal Pradesh,Tomato,4250
Himachal Pradesh,Apple,6000
Himachal Pradesh,Banana,2700
Himachal Pradesh,Bitter gourd,3000
Himachal Pradesh,Bottle gourd,3000
Himachal Pradesh,Brinjal,2500
Himachal Pradesh,Cabbage,2500
Himachal Pradesh,Capsicum,5000
Himachal Pradesh,Cauliflower,3000
Himachal Pradesh,Colacasia,3500
Himachal Pradesh,Cucumbar(Kheera),3000
Himachal Pradesh,Ginger(Green),20000
Himachal Pradesh,Green Chilli,3000
Himachal Pradesh,Lemon,5500
Himachal Pradesh,Onion,2200
Himachal Pradesh,Papaya,2800
Himachal Pradesh,Peas Wet,6500
Himachal Pradesh,Potato,1300
Himachal Pradesh,Raddish,1800
Himachal Pradesh,Tomato,3500
Himachal Pradesh,Apple,7500
Himachal Pradesh,Banana,2550
Himachal Pradesh,Bhindi(Ladies Finger),1450
Himachal Pradesh,Bitter gourd,1350
Himachal Pradesh,Bottle gourd,1450
Himachal Pradesh,Brinjal,1750
Himachal Pradesh,Cabbage,1550
Himachal Pradesh,Capsicum,2550
Himachal Pradesh,Cauliflower,2250
Himachal Pradesh,Cucumbar(Kheera),1650
Himachal Pradesh,French Beans (Frasbean),3250
Himachal Pradesh,Garlic,6250
Himachal Pradesh,Ginger(Green),18500
Himachal Pradesh,Green Chilli,3250
Himachal Pradesh,Lemon,5750
Himachal Pradesh,Mango,3250
Himachal Pradesh,Mango,2750
Himachal Pradesh,Mango,2250
Himachal Pradesh,Mousambi(Sweet Lime),5750
Himachal Pradesh,Onion,1750
Himachal Pradesh,Papaya,2550
Himachal Pradesh,Peas cod,4250
Himachal Pradesh,Pineapple,2900
Himachal Pradesh,Pomegranate,8500
Himachal Pradesh,Potato,1050
Himachal Pradesh,Raddish,1100
Himachal Pradesh,Tomato,3250
Himachal Pradesh,Apple,11000
Himachal Pradesh,Bhindi(Ladies Finger),2100
Himachal Pradesh,Bitter gourd,2200
Himachal Pradesh,Bottle gourd,2000
Himachal Pradesh,Cabbage,2200
Himachal Pradesh,Capsicum,4000
Himachal Pradesh,French Beans (Frasbean),3500
Himachal Pradesh,Green Chilli,2500
Himachal Pradesh,Lemon,5500
Himachal Pradesh,Mango,5000
Himachal Pradesh,Mousambi(Sweet Lime),4500
Himachal Pradesh,Onion,2200
Himachal Pradesh,Pineapple,2000
Himachal Pradesh,Pomegranate,8000
Himachal Pradesh,Pumpkin,800
Himachal Pradesh,Tomato,3750
Himachal Pradesh,Cabbage,1450
Himachal Pradesh,Capsicum,3800
Himachal Pradesh,Cauliflower,1950
Himachal Pradesh,Cucumbar(Kheera),1350
Himachal Pradesh,French Beans (Frasbean),1850
Himachal Pradesh,Pear(Marasebu),1900
Himachal Pradesh,Peas Wet,3500
Himachal Pradesh,Plum,3750
Himachal Pradesh,Plum,3400
Himachal Pradesh,Squash(Chappal Kadoo),600
Himachal Pradesh,Tomato,2500
Himachal Pradesh,Apple,4700
Himachal Pradesh,Apricot(Jardalu/Khumani),3500
Himachal Pradesh,Banana,2900
Himachal Pradesh,Bhindi(Ladies Finger),2900
Himachal Pradesh,Bitter gourd,1700
Himachal Pradesh,Bottle gourd,1650
Himachal Pradesh,Brinjal,2300
Himachal Pradesh,Cabbage,1550
Himachal Pradesh,Capsicum,3700
Himachal Pradesh,Carrot,1550
Himachal Pradesh,Cauliflower,2400
Himachal Pradesh,Coriander(Leaves),11000
Himachal Pradesh,Cucumbar(Kheera),1400
Himachal Pradesh,French Beans (Frasbean),1500
Himachal Pradesh,Garlic,10500
Himachal Pradesh,Ginger(Dry),21000
Himachal Pradesh,Green Chilli,2800
Himachal Pradesh,Lemon,3650
Himachal Pradesh,Mango (Raw-Ripe),4400
Himachal Pradesh,Onion,2100
Himachal Pradesh,Papaya,4100
Himachal Pradesh,Peach,2000
Himachal Pradesh,Pear(Marasebu),1850
Himachal Pradesh,Peas Wet,5200
Himachal Pradesh,Plum,4700
Himachal Pradesh,Potato,1500
Himachal Pradesh,Pumpkin,1450
Himachal Pradesh,Raddish,550
Himachal Pradesh,Spinach,2200
Himachal Pradesh,Squash(Chappal Kadoo),450
Himachal Pradesh,Tomato,3000
Himachal Pradesh,Apple,3000
Himachal Pradesh,Banana,2700
Himachal Pradesh,Bhindi(Ladies Finger),2200
Himachal Pradesh,Bitter gourd,1900
Himachal Pradesh,Bottle gourd,2200
Himachal Pradesh,Brinjal,2500
Himachal Pradesh,Cabbage,1900
Himachal Pradesh,Capsicum,4300
Himachal Pradesh,Carrot,1700
Himachal Pradesh,Cauliflower,1800
Himachal Pradesh,Colacasia,3400
Himachal Pradesh,Coriander(Leaves),9000
Himachal Pradesh,Cucumbar(Kheera),1500
Himachal Pradesh,French Beans (Frasbean),3800
Himachal Pradesh,Ginger(Green),17000
Himachal Pradesh,Green Chilli,3800
Himachal Pradesh,Lemon,5500
Himachal Pradesh,Mango,3500
Himachal Pradesh,Onion,2300
Himachal Pradesh,Papaya,3800
Himachal Pradesh,Pear(Marasebu),1600
Himachal Pradesh,Peas Wet,6500
Himachal Pradesh,Plum,4800
Himachal Pradesh,Potato,1800
Himachal Pradesh,Pumpkin,1900
Himachal Pradesh,Raddish,900
Himachal Pradesh,Spinach,2300
Himachal Pradesh,Squash(Chappal Kadoo),600
Himachal Pradesh,Tomato,3200
Himachal Pradesh,Cauliflower,1500
Himachal Pradesh,Cucumbar(Kheera),1500
Himachal Pradesh,Pear(Marasebu),1300
Himachal Pradesh,Peas Wet,3600
Himachal Pradesh,Raddish,1000
Himachal Pradesh,Spinach,1100
Himachal Pradesh,Squash(Chappal Kadoo),700
Himachal Pradesh,Tomato,2800
Himachal Pradesh,Apple,3600
Himachal Pradesh,Pear(Marasebu),1500
Himachal Pradesh,Cabbage,1250
Himachal Pradesh,Cauliflower,1350
Himachal Pradesh,French Beans (Frasbean),1650
Himachal Pradesh,Potato,900
Himachal Pradesh,Raddish,600
Himachal Pradesh,Tomato,2100
Himachal Pradesh,Apple,4000
Himachal Pradesh,Banana,2300
Himachal Pradesh,Bhindi(Ladies Finger),2150
Himachal Pradesh,Bitter gourd,2100
Himachal Pradesh,Bottle gourd,1250
Himachal Pradesh,Brinjal,1550
Himachal Pradesh,Cabbage,2150
Himachal Pradesh,Capsicum,3750
Himachal Pradesh,Cauliflower,1000
Himachal Pradesh,Cucumbar(Kheera),1250
Himachal Pradesh,French Beans (Frasbean),1600
Himachal Pradesh,Green Chilli,2750
Himachal Pradesh,Lemon,5000
Himachal Pradesh,Mango,3000
Himachal Pradesh,Onion,1750
Himachal Pradesh,Peas cod,4000
Himachal Pradesh,Pomegranate,7500
Himachal Pradesh,Potato,1300
Himachal Pradesh,Pumpkin,850
Himachal Pradesh,Tomato,2800
Himachal Pradesh,Apple,15000
Himachal Pradesh,Banana,2000
Himachal Pradesh,Bhindi(Ladies Finger),2000
Himachal Pradesh,Bitter gourd,2000
Himachal Pradesh,Bottle gourd,1200
Himachal Pradesh,Brinjal,1500
Himachal Pradesh,Cabbage,1800
Himachal Pradesh,Capsicum,4500
Himachal Pradesh,Carrot,2000
Himachal Pradesh,Cauliflower,2500
Himachal Pradesh,Colacasia,2500
Himachal Pradesh,Coriander(Leaves),8000
Himachal Pradesh,Cucumbar(Kheera),1800
Himachal Pradesh,French Beans (Frasbean),1500
Himachal Pradesh,Garlic,10000
Himachal Pradesh,Ginger(Green),16000
Himachal Pradesh,Green Chilli,3000
Himachal Pradesh,Lemon,7000
Himachal Pradesh,Mango,4000
Himachal Pradesh,Onion,1800
Himachal Pradesh,Papaya,4000
Himachal Pradesh,Peas cod,5500
Himachal Pradesh,Potato,1200
Himachal Pradesh,Pumpkin,1000
Himachal Pradesh,Raddish,1000
Himachal Pradesh,Spinach,1000
Himachal Pradesh,Sponge gourd,2000
Himachal Pradesh,Squash(Chappal Kadoo),1500
Himachal Pradesh,Tomato,2500
Himachal Pradesh,Apple,3200
Himachal Pradesh,Bottle gourd,1700
Himachal Pradesh,Cabbage,1300
Himachal Pradesh,Capsicum,3000
Himachal Pradesh,Cauliflower,1700
Himachal Pradesh,Cucumbar(Kheera),1000
Himachal Pradesh,French Beans (Frasbean),1500
Himachal Pradesh,Onion,2000
Himachal Pradesh,Pear(Marasebu),1800
Himachal Pradesh,Peas Wet,4500
Himachal Pradesh,Plum,3600
Himachal Pradesh,Potato,1200
Himachal Pradesh,Tomato,2800
Himachal Pradesh,Apple,2625
Himachal Pradesh,Banana,4500
Himachal Pradesh,Bhindi(Ladies Finger),3250
Himachal Pradesh,Brinjal,1850
Himachal Pradesh,Cabbage,1650
Himachal Pradesh,Capsicum,2250
Himachal Pradesh,Cauliflower,3250
Himachal Pradesh,Coriander(Leaves),5500
Himachal Pradesh,Green Chilli,3750
Himachal Pradesh,Mango,3500
Himachal Pradesh,Onion,1950
Himachal Pradesh,Potato,1750
Himachal Pradesh,Spinach,2100
Himachal Pradesh,Tomato,1400
Himachal Pradesh,Bhindi(Ladies Finger),1250
Himachal Pradesh,Bitter gourd,2500
Himachal Pradesh,Bottle gourd,2100
Himachal Pradesh,Brinjal,1250
Himachal Pradesh,Cabbage,2750
Himachal Pradesh,Capsicum,2250
Himachal Pradesh,Cauliflower,3250
Himachal Pradesh,Coriander(Leaves),17500
Himachal Pradesh,Cucumbar(Kheera),1250
Himachal Pradesh,Elephant Yam (Suran),2750
Himachal Pradesh,French Beans (Frasbean),2250
Himachal Pradesh,Ginger(Green),15500
Himachal Pradesh,Green Chilli,3000
Himachal Pradesh,Jack Fruit,2150
Himachal Pradesh,Lemon,4000
Himachal Pradesh,Mango,5500
Himachal Pradesh,Mousambi(Sweet Lime),7250
Himachal Pradesh,Onion,1950
Himachal Pradesh,Papaya,4500
Himachal Pradesh,Peach,5000
Himachal Pradesh,Pear(Marasebu),5000
Himachal Pradesh,Peas Wet,5000
Himachal Pradesh,Pomegranate,7500
Himachal Pradesh,Potato,1700
Himachal Pradesh,Pumpkin,1100
Himachal Pradesh,Raddish,1150
Himachal Pradesh,Spinach,1250
Himachal Pradesh,Tomato,3850
Himachal Pradesh,Apple,7750
Himachal Pradesh,Apple,3875
Himachal Pradesh,French Beans (Frasbean),1100
Himachal Pradesh,Apple,2000
Himachal Pradesh,Cabbage,2100
Himachal Pradesh,Capsicum,3500
Himachal Pradesh,Cauliflower,2100
Himachal Pradesh,Cucumbar(Kheera),900
Himachal Pradesh,French Beans (Frasbean),1750
Himachal Pradesh,Mango,4500
Himachal Pradesh,Pear(Marasebu),1400
Himachal Pradesh,Potato,1800
Himachal Pradesh,Raddish,900
Himachal Pradesh,Tomato,4750
Himachal Pradesh,Capsicum,3500
Himachal Pradesh,Cauliflower,2100
Himachal Pradesh,French Beans (Frasbean),1750
Himachal Pradesh,Peas Wet,4500
Himachal Pradesh,Potato,1800
Himachal Pradesh,Apple,7500
Himachal Pradesh,Banana,2000
Himachal Pradesh,Bhindi(Ladies Finger),1800
Himachal Pradesh,Bitter gourd,1900
Himachal Pradesh,Bottle gourd,1800
Himachal Pradesh,Brinjal,2200
Himachal Pradesh,Cabbage,2600
Himachal Pradesh,Capsicum,2200
Himachal Pradesh,Carrot,2600
Himachal Pradesh,Cauliflower,1800
Himachal Pradesh,Colacasia,2800
Himachal Pradesh,Coriander(Leaves),9000
Himachal Pradesh,Cucumbar(Kheera),1200
Himachal Pradesh,French Beans (Frasbean),1800
Himachal Pradesh,Garlic,8000
Himachal Pradesh,Ginger(Green),11500
Himachal Pradesh,Green Chilli,2800
Himachal Pradesh,Lemon,7000
Himachal Pradesh,Mango,3500
Himachal Pradesh,Mango,4000
Himachal Pradesh,Mashrooms,11000
Himachal Pradesh,Onion,1800
Himachal Pradesh,Papaya,4000
Himachal Pradesh,Peach,3000
Himachal Pradesh,Peas cod,5200
Himachal Pradesh,Pomegranate,8000
Himachal Pradesh,Potato,1400
Himachal Pradesh,Pumpkin,1100
Himachal Pradesh,Raddish,900
Himachal Pradesh,Spinach,1100
Himachal Pradesh,Sponge gourd,2600
Himachal Pradesh,Tomato,2800
Himachal Pradesh,Apple,10000
Himachal Pradesh,Bhindi(Ladies Finger),1500
Himachal Pradesh,Bitter gourd,2700
Himachal Pradesh,Bottle gourd,1500
Himachal Pradesh,Cauliflower,3000
Himachal Pradesh,Cucumbar(Kheera),2000
Himachal Pradesh,Mango,3000
Himachal Pradesh,Onion,2000
Himachal Pradesh,Pear(Marasebu),2500
Himachal Pradesh,Plum,6000
Himachal Pradesh,Pomegranate,8000
Himachal Pradesh,Potato,1100
Himachal Pradesh,Pumpkin,2000
Himachal Pradesh,Tomato,4000
Jammu and Kashmir,Carrot,1450
Jammu and Kashmir,Onion,1700
Jammu and Kashmir,Potato,1400
Jammu and Kashmir,Water Melon,3100
Jammu and Kashmir,Apple,4250
Jammu and Kashmir,Bhindi(Ladies Finger),1900
Jammu and Kashmir,Brinjal,1300
Jammu and Kashmir,Cabbage,1900
Jammu and Kashmir,Capsicum,3250
Jammu and Kashmir,Cauliflower,2800
Jammu and Kashmir,Cucumbar(Kheera),2100
Jammu and Kashmir,Green Chilli,2100
Jammu and Kashmir,Lemon,4750
Jammu and Kashmir,Mango,3750
Jammu and Kashmir,Mousambi(Sweet Lime),4000
Jammu and Kashmir,Onion,1800
Jammu and Kashmir,Peas Wet,4900
Jammu and Kashmir,Pineapple,2700
Jammu and Kashmir,Pomegranate,7500
Jammu and Kashmir,Potato,1500
Jammu and Kashmir,Pumpkin,1000
Jammu and Kashmir,Round gourd,1700
Jammu and Kashmir,Tomato,3100
Jammu and Kashmir,Banana,2400
Jammu and Kashmir,Bhindi(Ladies Finger),2000
Jammu and Kashmir,Bitter gourd,2100
